0.038597383370523805,0.1072272073589612,-0.18166985025618665
0.041020824202527416,0.08032491321518274,-0.18258139721961372
0.04348696306324035,0.05327800810671591,-0.183680062516919
0.04595230252739928,0.02618034933812802,-0.18534195787483954
0.048379568653352176,-0.0008330997486606826,-0.18650160155714546
0.050776736162217256,-0.02793452347012531,-0.18805621607845743
0.03253356692808313,-0.031961226051753805,-0.18688769062717298
0.030045337660675693,-0.004977332746074246,-0.18570928794082184
0.027577531482514763,0.02212067597511648,-0.18455903493509376
0.025148158176429472,0.04924190282949302,-0.18303345808615332
0.022664780942462236,0.07626872520383655,-0.1819115864725324
0.020227413616052972,0.10316014880599655,-0.1810859150931337
0.0017524954548173662,0.09915668133223782,-0.1803131502919668
0.00415514556192074,0.07222753888322375,-0.18134202314542067
0.006649229100728163,0.045156056297377074,-0.18289655668596388
0.009133543538247546,0.01816716507249722,-0.18397220556602756
0.011574946567302678,-0.009037611504669665,-0.18522344150587877
0.014028690290912997,-0.036041562100613544,-0.1867777433368664
-0.0044963376505546765,-0.040011271781417515,-0.18600516158984842
-0.006897213077616588,-0.013026681003832875,-0.18445807400718375
-0.009382798806955694,0.014164750070152884,-0.1832707868701731
-0.011851986328131156,0.04108358053702565,-0.18216552779213532
-0.014334537385586734,0.06795426095886972,-0.1812237254676451
-0.016804832938581506,0.09503608614032218,-0.179838050898805
-0.03522427797767399,0.09099076982551682,-0.1797599656959352
-0.03276806301150741,0.06405372460060339,-0.18069046175049547
-0.030332114707183666,0.03712165800859398,-0.1817547815449459
-0.027888889087356903,0.010157002531116482,-0.1828997602213173
-0.02537333964934082,-0.01706055675563637,-0.18437620007561972
-0.022972807845613733,-0.044155274768727784,-0.18568415082402567
-0.04131665339739481,-0.048093883653359475,-0.18491614175233306
-0.04376729132395064,-0.021103797568368592,-0.18383128871652551
-0.04628095668308357,0.006062441797596085,-0.1828905915534017
-0.04869486624968993,0.03297793868669658,-0.1818415284980291
-0.05121031547764975,0.060054853242554766,-0.18041874829181775
-0.05365150371389128,0.08705614237840326,-0.1793566040113053
